ticket_text,actual_team,predicted_team,is_correct,confidence_score,routing_decision
Need support urgently I need help with something. The password reset process is not working. I was hoping this would be fixed by now. Please let me know what I should do next.,Account Access,Account Access,True,0.576630313978952,Human review
URGENT - Need support urgently This has become a problem for me. I need someone to review the biling on this account. It involves invoice portal on my side. Any help would be appreciated.,Billing,Billing,True,0.5767133862710382,Human review
renewal on my account I NEED SOMEONE TO REVIEW THE BILLING ON THIS ACCOUNT. THIS MAY ALSO BE RELATED BECAUSE THE VERIFICATION STEP IS FAILING AND I NEED HELP. PLEASE ADVISE.,Billing,Billing,True,0.5775212148663409,Human review
"Need an update Good morning, This was workng before but now it keeps failing. It involves mobile app on my side. I would appreciate a quick response.",Technical Support,Technical Support,True,0.5775571379233577,Human review
"ISSUE NOT RESOLVED Tracking has not updated in a while. It involves starter kit on my side. At the same time, i need help understanding whether this is compatible with my setup. Please let me know what I should do next.",Orders & Delivery,Orders & Delivery,True,0.5777298016479208,Human review
Question about Subscription Plan Can someone help with this? The invoice does not look right to me. I do not know if this should go to billing or support. Any help would be appreciated.,Billing,Billing,True,0.5778094514242484,Human review
Problem with Replacement Unit I need help with something. I cannot tell where the order currently is. I only need a clear update on what is happening. I was hoping this would be fixed by now. Please advise.,Orders & Delivery,Orders & Delivery,True,0.5780656758158591,Human review
Problem with recent activity I need help with something. I want to understand the pricing options better. I do not know if this should go to billing or support. I need this resolved as soon as possible. I would appreciate a quick response.,Product Inquiry,Product Inquiry,True,0.5782938557269244,Human review
"Need help with my account Hello, The amount shown on the invoice looks wrong. I noticed this after trying to make a payment. Please advise. I need help with this.",Billing,Billing,True,0.578896705169503,Human review
Please check this Can someone help with this? I want to understand the pricing options better. I noticed this after trying to make a payment. Any help would be appreciated.,Product Inquiry,Product Inquiry,True,0.578928952720207,Human review
Need help with Analytics Dashboard again This has become a problem for me. The app crashes when I try to use this feature. It involves analytics dashboard on my side. This may also be related because i noticed an unexpected charge and need clarification. This has been going on since yesterday. Please let me know what I should do next.,Technical Support,Technical Support,True,0.5794443835403468,Human review
"Need help with Replacement Unit I need help with something. I need more information before making a decision. It involves replacement unit on my side. In addition, i think I was charged incorrectly for this. please let me know what I should do next.",Product Inquiry,Product Inquiry,True,0.5795189354732952,Human review
"Need an update Hi, The product arrived damaged and I need help with next steps. It involves premium device on my side. This may also be related because this was working before but now it keeps failing. I am using the service on mobile. This is becoming urgent.",Refunds & Returns,Refunds & Returns,True,0.5802672901752102,Human review
"Need help with Replacement Unit Can someone help with this? There appears to be an issue with the dispatch. Also, i need someone to review the billing on this account.",Orders & Delivery,Orders & Delivery,True,0.5809934855868639,Human review
